,id,name,district_id,province_id
7613,29675,Đề Pô,414,43
7614,29676,Huỳnh Thúc Kháng,414,43
7615,29677,Lê thành Phương,414,43
7616,29679,Lý Quốc Sư,414,43
7617,29680,Ngô Sỹ Liên,414,43
7618,29681,Lê Thánh Tôn,414,43
7619,29683,Ngô Sĩ Liên,414,43
7620,29685,Ngô Quyền,414,43
7621,29686,Nguyễn Biểu,414,43
7622,29687,Ngô Gia Tự,414,43
7623,29688,Mạc Đĩnh Chi,414,43
7624,29689,Lê Quý Đôn,414,43
7625,29690,Ngô Đến,414,43
7626,29691,Nguyễn Chánh,414,43
7627,29692,Nguyễn Công Trứ,414,43
7628,29693,Nguyễn Đình Chiểu,414,43
7629,29694,Ngô Đức Kế,414,43
7630,29695,Nguyễn Gia Thiều,414,43
7631,29696,Ngô Thời Nhiệm,414,43
7632,29697,Nguyễn Khanh,414,43
7633,29698,Nguyễn Tất Thành,414,43
7634,29699,Nguyễn Thái Học,414,43
7635,29700,Nguyễn Thị Định,414,43
7636,29701,Nguyễn Hữu Huân,414,43
7637,29702,Nguyễn Trường Tộ,414,43
7638,29703,Nguyễn Trung Trực,414,43
7639,29704,Nguyễn Thị Minh Khai,414,43
7640,29705,Nguyễn Thiện Thuật,414,43
7641,29706,Mai Xuân Thưởng,414,43
7642,29707,Nguyễn Du,414,43
7643,29708,Nhị Hà,414,43
7644,29710,Mê Linh,414,43
7645,29711,Núi Một,414,43
7646,29712,Pastuer,414,43
7647,29713,Nguyễn Trãi,414,43
7648,29714,Nguyễn Bỉnh Khiêm,414,43
7649,29715,Phạm Hồng Thái,414,43
7650,29716,Phan Chu Trinh,414,43
7651,29717,Phan Đình Phùng,414,43
7652,29718,Phan Bội Châu,414,43
7653,29719,Phật Học,414,43
7654,29720,Phòng Không,414,43
7655,29721,Phong Châu,414,43
7656,29723,Phù Đổng,414,43
7657,29724,Quân Trấn,414,43
7658,29726,Nguyễn Văn Linh,414,43
7659,29727,Sinh Trung,414,43
7660,29728,Quang Trung,414,43
7661,29729,Tăng Bạt Hổ,414,43
7662,29731,Thái Nguyên,414,43
7663,29732,Tháp Bà,414,43
7664,29733,Thống Nhất,414,43
7665,29734,Tô Hiến Thành,414,43
7666,29735,Tô Hiệu,414,43
7667,29736,Tô Vĩnh Diện,414,43
7668,29737,Tôn Thất Tùng,414,43
7669,29738,Trần Hưng Đạo,414,43
7670,29739,Trần Đường,414,43
7671,29740,Trần Nguyên Hãn,414,43
7672,29741,Trần Thị Tính,414,43
7673,29742,Trần Phú,414,43
7674,29743,Trần Quý Cáp,414,43
7675,29744,Trần Văn Ơn,414,43
7676,29745,Trịnh Phong,414,43
7677,29746,Trương Định,414,43
7678,29747,Trần Nhật Duật,414,43
7679,29748,Trần Kim Hùng,414,43
7680,29749,Trần Bình Trọng,414,43
7681,29750,Vân Đồn,414,43
7682,29751,Trần Khánh Dư,414,43
7683,29752,Tôn Đản,414,43
7684,29753,Vĩnh Thái,414,43
7685,29754,Vào Vĩnh Thái,414,43
7686,29755,Võ Thị Sáu,414,43
7687,29756,Tuệ Tĩnh,414,43
7688,29757,Trần Quang Khải,414,43
7689,29758,Vòng Xoay Ngã Sáu,414,43
7690,29759,Ga Nha Trang,414,43
7691,29760,Chợ Đầm,414,43
7692,29762,Trung tâm Trần Phú,414,43
7693,29763,Yangbay,414,43
7694,29764,Yết Kiêu,414,43
7695,29765,Yersin,414,43
7696,29766,Lê Hồng Phong,414,43
7697,29767,Sân bay Nha Trang cũ,414,43
7698,29768,Vạn Kiếp,414,43
7699,29769,Đại Học Nha Trang,414,43
7700,29770,Xuân Lạc,414,43
7701,29771,Xã Phước Đồng,414,43
7702,29772,Vòng Xoay Mã Vòng,414,43
7703,29773,Cầu Dứa,414,43
7704,29774,Nha Trang Center,414,43
7705,29775,Chợ Xóm Mới,414,43
7706,29776,Sân Vận Động Mã Thánh,414,43
7707,29777,Tháp Bà Ponagar,414,43
7708,29778,Suối Khoáng Nóng Tháp Bà,414,43
7709,29779,Xóm Bống,414,43
7710,29780,Làng SOS,414,43
7711,29781,Văn Hoá Thông Tin,414,43
7712,29782,Cầu Hà Ra,414,43
7713,29783,Hòn Tằm,414,43
7714,29784,Võ Trứ,414,43
7715,29785,Hòn Thơm,414,43
7716,29786,Công Viên Phía Bắc Cầu Trần Phú,414,43
7717,29787,Bãi Dông,81,43
7718,29788,Bình Hưng,81,43
7719,29789,Hòn Tre,414,43
7720,29791,Bệnh viện Giao Thông Vận Tải 6,414,43
7721,29792,Cầu Đá,414,43
7722,29793,Đảo Bình Ba,81,43
7723,29794,Bãi Dài,81,43
7724,29795,Hoàng Văn Thụ,81,43
7725,29796,Lê Duẩn,81,43
7726,29797,Nguyễn Trọng Kỳ,81,43
7727,29798,Hùng Vương,81,43
7728,29799,Bưu Điện Nha Trang,414,43
7729,29800,Nguyễn Thị Minh Khai,81,43
7730,29801,Phạm Văn Đồng,414,43
7731,29802,Quốc Lộ 1A,81,43
7732,29803,Co.op Mart Cam Ranh,81,43
7733,29804,Tôn Thất Tùng,81,43
7734,29805,Lê Hồng Phong,651,43
7735,29806,Quốc lộ 1A,651,43
7736,29807,Tỉnh Lộ 702,81,43
7737,29808,Tô Hiến Thành,651,43
7738,29809,Chợ Vạn Ninh,651,43
7739,29810,Nguyễn Huệ,651,43
7740,29811,Bãi biển Dốc Lết,423,43
7741,29812,Bảy Búa,423,43
7742,29813,Bán đảo Hòn Hèo,423,43
7743,29814,Hà Huy Tập,423,43
7744,29815,Lê Lợi,423,43
7745,29816,Ninh Tịnh,423,43
7746,29817,Quốc lộ1A,423,43
7747,29818,Thôn Phú Hữu,423,43
7748,29819,Quốc Lộ 26,423,43
7749,29820,Phạm Văn Đồng,81,43
7750,29821,Trần Quý Cáp,423,43
7751,29822,Cầu Cháy,146,43
7752,29823,23-Thg10,146,43
7753,29824,Tỉnh Lộ 2,146,43
7754,29825,Diên An,146,43
7755,29826,Đà Lạt,146,43
7756,29827,Nguyễn Tất Thành,79,43
7757,29828,Tản Đà,79,43
7758,29829,Nguyễn Thị Ngọc Oanh,423,43
7759,29830,Thôn Tân Hải,79,43
7760,29831,Chợ Cam Đức,79,43
7761,29832,Cam Thịnh Tây,79,43
7762,29833,Hồ Suối Dầu,79,43
7763,29834,Đất Sét,146,43
7764,29835,Quốc Lộ 1A,146,43
7765,29836,Bắc Ninh,388,61
7766,29837,Bến Thóc,388,61
7767,29838,Bến Ngự,388,61
7768,29839,Cầu Vòi,388,61
7769,29840,Bà Triệu,388,61
7770,29841,Đặng Xuân Thiều,388,61
7771,29842,Đặng Xuân Bảng,388,61
7772,29843,Đào Văn Tiên,388,61
7773,29844,Điện Biên,388,61
7774,29845,Bái,388,61
7775,29846,Địch lễ A,388,61
7776,29848,Hàng Cấp,388,61
7777,29849,Hàng Cau,388,61
7778,29850,Hàng Đồng,388,61
7779,29851,Giải Phóng,388,61
7780,29852,Hàng Thao,388,61
7781,29853,Hàng Sắt,388,61
7782,29854,Hàn Thuyên,388,61
7783,29855,Trường Chinh,79,43
7784,29856,Hai Bà Trưng,388,61
7785,29857,Hoàng Hoa Thám,388,61
7786,29859,Đông A,388,61
7787,29860,Hoàng Văn Thụ,388,61
7788,29861,Hùng Vương,388,61
7789,29862,Quốc Lộ 1,79,43
7790,29863,Hưng Yên,388,61
7791,29864,Lê Hồng Phong,388,61
7792,29865,Hà Huy Tập,388,61
7793,29866,Lê Quý Đôn,388,61
7794,29867,Lộc Vượng,388,61
7795,29868,Mạc Thị Bưởi,388,61
7796,29869,Lương Ngọc Quyến,388,61
7797,29870,Minh Khai,388,61
7798,29871,Nam Phong,388,61
7799,29872,Hữu Nghị,388,61
7800,29873,Hàng Tiện,388,61
7801,29874,Nam Vân,388,61
7802,29875,Máy Tơ,388,61
7803,29876,Nguyễn Bính,388,61
7804,29877,Ngô Sỹ Liên,388,61
7805,29878,Nguyễn Chánh,388,61
7806,29879,Nguyễn Cơ Thạch,388,61
7807,29880,Nguyễn Công Trứ,388,61
7808,29881,Nguyễn Du,388,61
7809,29882,Nguyễn Đức Thuận,388,61
7810,29883,Nguyễn Phúc,388,61
7811,29884,Nguyễn Hiền,388,61
7812,29885,Nguyễn Văn Hoan,388,61
7813,29886,Nguyễn Trãi,388,61
7814,29887,Phan Bội Châu,388,61
7815,29888,Nguyễn Văn Trỗi,388,61
7816,29889,Quang Trung,388,61
7817,29890,Phan Đình Phùng,388,61
7818,29891,Nam Định - Phủ Lý,388,61
7819,29892,Quốc lộ 10,388,61
7820,29893,Quốc lộ 21,388,61
7821,29894,Song Hào,388,61
7822,29895,Thái Bình,388,61
7823,29896,Thành Chung,388,61
7824,29897,Tô Hiệu,388,61
7825,29898,Trần Hưng Đạo,388,61
7826,29899,Trần Huy Liệu,388,61
7827,29900,Trần Đăng Ninh,388,61
7828,29901,Trần Tế Xương,388,61
7829,29902,Trần Nhật Duật,388,61
7830,29903,Trường Thi,388,61
7831,29904,Tức Mặc,388,61
7832,29905,Vị Hoàng,388,61
7833,29906,Trần Nhân Tông,388,61
7834,29907,Tượng Đài Trần Hưng Đạo,388,61
7835,29908,Vòng Xuyến Đài Phun Nước,388,61
7836,29909,Sân Vận Động Thiên Trường,388,61
7837,29910,Yết Kiêu,388,61
7838,29911,Chợ Diên Hồng,388,61
7839,29912,Trường Đại Học Kinh Tế Kỹ Thuật Nam Định,388,61
7840,29913,Trần Quang Khải,388,61
7841,29914,Trần Phú,388,61
7842,29915,Cầu Đò Quan,388,61
7843,29916,Quảng Trường Hòa Bình,388,61
7844,29917,BigC Nam Định,388,61
7845,29918,Văn Cao,388,61
7846,29919,Trường Chinh,388,61
7847,29920,Cao Đẳng Sư Phạm Nam Định,388,61
7848,29921,Công Viên Tức Mặc,388,61
7849,29922,Vị Xuyên,388,61
7850,29923,Ga Nam Định,388,61
7851,29924,Trường THPT Trần Quang Khải,388,61
7852,29925,Trường THCS Hàn Thuyên,388,61
7853,29926,Trần Bích San,388,61
7854,29927,Chợ Cửa Trưởng,388,61
7855,29928,Chợ Rồng,388,61
7856,29929,Vườn Hoa Prato,388,61
7857,29930,Chợ Đêm Phạm Ngũ Lão,388,61
7858,29931,Cầu Lộc An,388,61
7859,29932,Chợ Năng Tĩnh,388,61
7860,29933,Sân Vận Động Dệt,388,61
7861,29934,Chợ Cầu Gia,388,61
7862,29935,Hồ Truyền Thống,388,61
7863,29936,Chợ Mai Xá,388,61
7864,29937,Ra Biển,217,61
7865,29938,ĐT 489,217,61
7866,29939,Quất Lâm,217,61
7867,29941,Xã Giao Tiến,217,61
7868,29942,Vườn Quốc Gia Xuân Thủy,217,61
7869,29943,Chợ Cầu,241,61
7870,29944,Nguyễn Thế Nghiêu,241,61
7871,29945,Điện Biên,381,61
7872,29946,Hàng Sắt,381,61
7873,29947,Hàng Thao Mới,381,61
7874,29948,Phan Đình Phùng,381,61
7875,29949,Quốc lộ 21,381,61
7876,29950,Trần Phú,381,61
7877,29951,Trần Thái Tông,381,61
7878,29952,Phố Mới,241,61
7879,29953,Xã Mỹ Thắng,381,61
7880,29954,Nam Hồng,393,61
7881,29956,Thích Thế Long,632,61
7882,29957,Quốc lộ 10,684,61
7883,29958,Tỉnh lộ 51B,217,61
7884,29959,Trung Thành,684,61
7885,29960,Đê Tả Ninh Cơ,689,61
7886,29961,ĐT 489,689,61
7887,29962,Tỉnh 489,689,61
7888,29963,Phố Bùi Chu,689,61
7889,29964,Tỉnh lộ 489C,689,61
7890,29965,Xuân Đài,689,61
7891,29966,Xuân Thượng,689,61
7892,29967,Xuân Hồng,689,61
7893,29968,Xuân Ngọc,689,61
7894,29969,Trần Hưng Đạo,381,61
7895,29970,Tỉnh lộ 485,691,61
7896,29971,Tượng Đài Trường Chinh,689,61
7897,29972,Cù Chính Lan,253,48
7898,29973,Điện Biên Phủ,253,48
7899,29974,446,253,48
7900,29975,Đinh Tiên Hoàng,253,48
7901,29976,Đê Quỳnh Lâm,253,48
7902,29977,Hai Bà Trưng,253,48
7903,29978,Hoàng Văn Thụ,253,48
7904,29979,Hòa Bình,253,48
7905,29980,Chi Lăng,253,48
7906,29981,An Dương Vương,253,48
7907,29982,Lạc Long Quân,253,48
7908,29983,Lê Thánh Tông,253,48
7909,29984,Lý Thái Tổ,253,48
7910,29985,Ngô Quyền,253,48
7911,29986,Thịnh Lang,253,48
7912,29987,Trương Hán Siêu,253,48
7913,29988,Sở Nông nghiệp và PTNT Hòa Bình,253,48
7914,29989,Hồ Thủy Điện Hòa Bình,253,48
7915,29990,Tỉnh lộ 317,253,48
7916,29991,Chợ Tân Thịnh,253,48
7917,29992,Siêu thị Vì Hòa Bình,253,48
7918,29993,Chợ Vồ,253,48
7919,29994,Trần Hưng Đạo,253,48
7920,29995,Quốc lộ21,351,48
7921,29996,Lý Thường Kiệt,253,48
7922,29997,Tây Tiến,88,48
7923,29998,Tỉnh Lộ 433,154,48
7924,29999,Thung Nai,88,48
7925,30000,Tiểu khu 14,351,48
7926,30002,Chợ Phương Lâm,253,48
7927,30003,Quốc lộ6,351,48
7928,30004,Vĩnh Tiến,299,48
7929,30005,Lê Lợi,253,48
7930,30006,Quốc lộ 6,355,48
7931,30007,Đèo Thung Khe,355,48
7932,30008,Chợ Mới,253,48
7933,30009,Quốc Lộ 15,355,48
7934,30010,Mai Chau Ecolodge,355,48
7935,30011,K2 - 13,543,48
7936,30012,Thung Nai,543,48
7937,30013,Quốc Lộ 21,321,48
7938,30016,Bến xe khách Hòa Bình‎,253,48
7939,30017,ĐT 785,538,30
7940,30018,Phạm Hùng,535,30
7941,30019,ĐT 795,538,30
7942,30020,Nguyễn Thị Định,538,30
7943,30021,Thành Lộc,538,30
7944,30022,Trần Văn Trà,538,30
7945,30023,Tỉnh Lộ 784,152,30
7946,30024,Châu Văn Liêm,254,30
7947,30025,Hai Bà Trưng,254,30
7948,30026,Hẻm Số 9,254,30
7949,30027,Nguyễn Chí Thanh,152,30
7950,30028,Lạc Long Quân,254,30
7951,30029,Hùng Vương,254,30
7952,30030,Âu Cơ,254,30
7953,30031,Nguyễn Văn Linh,254,30
7954,30032,Phạm Thái Bường,254,30
7955,30033,Lý Thường Kiệt,254,30
7956,30034,Phạm Hồng Thái,254,30
7957,30035,Quốc lộ 22B,254,30
7958,30036,Thành Thái,254,30
7959,30037,Long Thành Bắc,254,30
7960,30038,Tỉnh lộ 781,254,30
7961,30039,Trần Hưng Đạo,254,30
7962,30040,Tòa Thánh Tây Ninh,254,30
7963,30041,Công viên Hòa Thành,254,30
7964,30042,Phạm Văn Đồng,254,30
7965,30043,Phạm Hùng,254,30
7966,30044,Nguyễn Chí Thanh,254,30
7967,30045,Tôn Đức Thắng,254,30
7968,30047,Hồ Văn Suối,224,30
7969,30048,Bến Đinh,224,30
7970,30049,Nguyễn Huệ,254,30
7971,30050,Rạch Sơn,224,30
7972,30052,Long Thành Nam,254,30
7973,30053,Quốc lộ 22B,224,30
7974,30055,Trung Lập,623,30
7975,30056,Xuyên Á,623,30
7976,30057,Nguyễn Trọng Cát,623,30
7977,30058,Huỳnh Thanh Mừng,254,30
7978,30059,Nguyễn Văn Rốp,623,30
7979,30060,Quốc Lộ 22,623,30
7980,30061,Tỉnh Lộ 6,623,30
7981,30062,Long Thành Trung,254,30
7982,30064,Sân vận động Gò Dầu,224,30
7983,30065,Hoàng Lê Kha,558,30
7984,30067,30 Tháng 4,558,30
7985,30068,Nguyễn Thái Học,558,30
7986,30069,Nguyễn Trãi,558,30
7987,30070,Nguyễn Chí Thanh,558,30
7988,30072,Nguyễn Văn Rốp,558,30
7989,30073,Gia Lộc,623,30
7990,30075,Lê Lợi,558,30
7991,30076,Nguyễn Đình Chiểu,558,30
7992,30077,Phạm Tung,558,30
7993,30078,Huỳnh Công Giản,558,30
7994,30079,Tỉnh lộ 781,558,30
7995,30081,Tân Phước,558,30
7996,30082,Trần Hưng Đạo,558,30
7997,30083,Phạm Văn Xuyên,558,30
7998,30084,Trung Ninh,558,30
7999,30085,Bến xe Tây Ninh,558,30
8000,30086,Phan Chu Trinh,558,30
8001,30087,Cách Mạng Tháng 8,558,30
8002,30088,Lạc Long Quân,558,30
8003,30089,Trần Phú,558,30
8004,30090,UBND Tỉnh Tây Ninh,558,30
8005,30091,Ngô Gia Tự,558,30
8006,30092,Tua Hai,558,30
8007,30093,Võ Thị Sáu,558,30
8008,30094,Trưng Nữ Vương,558,30
8009,30095,Tỉnh Lộ 784,558,30
8010,30096,Pasteur,558,30
8011,30097,Bệnh Viện Đa Khoa Tây Ninh,558,30
8012,30098,Khu Du Lịch Long Điền Sơn,558,30
8013,30099,Hùng Vương,558,30
8014,30100,Trường Chinh,558,30
8015,30101,Điện Biên Phủ,558,30
8016,30102,Co.op Mart Tây Ninh,558,30
8017,30103,Sân Vận Động Tây Ninh,558,30
8018,30104,Yết Kiêu,558,30
8019,30105,Hội Thánh Tin Lành Tây Ninh,558,30
8020,30106,Bời Lời,558,30
8021,30107,Trương Quyền,558,30
8022,30108,ĐT784,558,30
8023,30109,Bờ Hồ Xáng Thổi,424,38
8024,30110,Cách Mạng Tháng 8,424,38
8025,30111,Bàu Năng,558,30
8026,30112,3 tháng 2,424,38
8027,30113,Cầu Cồn Khương,424,38
8028,30114,Bế Văn Đàn,424,38
8029,30115,Bùi Thị Xuân,424,38
8030,30118,Công Viên Nước,424,38
8031,30119,Cao Bá Quát,424,38
8032,30120,Cách Mạng Tháng Tám,424,38
8033,30121,Đoàn Thị Điểm,424,38
8034,30122,Bùi Hữu Nghĩa,424,38
8035,30123,Đinh Tiên Hoàng,424,38
8036,30124,Số 3,424,38
8037,30126,Châu Văn Liêm,424,38
8038,30127,Đề Thám,424,38
8039,30128,30 Tháng 4,424,38
8040,30131,Đồng Khởi,424,38
8041,30132,số 1,424,38
8042,30133,Hoàng Quốc Việt,424,38
8043,30135,Hùng Vuơng,424,38
8044,30136,Cao Thắng,424,38
8045,30137,Huỳnh Cương,424,38
8046,30138,Hồ Tùng Mậu,424,38
8047,30139,Hai Bà Trưng,424,38
8048,30140,Số 7A,424,38
8049,30142,Hải Thượng Lãn Ông,424,38
8050,30143,Bờ Hồ,424,38
8051,30144,Huỳnh Thúc Kháng,424,38
8052,30145,Nam Kỳ Khởi Nghĩa,424,38
8053,30146,Ngô Đức Kế,424,38
8054,30147,Mạc Đĩnh Chi,424,38
8055,30148,Lê Lợi,424,38
8056,30149,Ngô Gia Tự,424,38
8057,30150,Lộ Vòng Cung,424,38
8058,30151,Lý Tự Trọng,424,38
8059,30152,Lý Thường Kiệt,424,38
8060,30153,Khu vực 3,424,38
8061,30154,Ngô Văn Sở,424,38
8062,30155,Lê Thánh Tôn,424,38
8063,30156,Hoàng Văn Thụ,424,38
8064,30157,Lương Đình Của,424,38
8065,30158,Nguyễn Cư Trinh,424,38
8066,30159,Lê Lai,424,38
8067,30160,Ngô Thì Nhậm,424,38
8068,30161,Hoà Bình,424,38
8069,30162,Ngọc Mai,424,38
8070,30163,Nguyễn Văn Linh,424,38
8071,30164,Phạm Ngọc Thạch,424,38
8072,30165,Nguyễn An Ninh,424,38
8073,30166,Phạm Ngũ Lão,424,38
8074,30168,Quản Trọng Hoàng,424,38
8075,30169,Nguyễn Du,424,38
8076,30170,Nguyễn Văn Trỗi,424,38
8077,30171,Ngô Hữu Hạnh,424,38
8078,30172,Nguyễn Thái Học,424,38
8079,30173,Phan Văn Trị,424,38
8080,30174,Quốc Lộ 1A,424,38
8081,30175,Nguyễn Văn Cừ,424,38
8082,30176,Nguyễn Việt Hồng,424,38
8083,30177,Nguyễn Văn Cừ Nối Dài,424,38
8084,30178,Tôn Thất Tùng,424,38
8085,30179,Lê Bình,424,38
8086,30180,Quang Trung,424,38
8087,30181,Tân Trào,424,38
8088,30182,Tô Hiến Thành,424,38
8089,30184,Phan Đình Phùng,424,38
8090,30185,Thủ Khoa Huân,424,38
8091,30186,Trần Hoàng Na,424,38
8092,30187,Nguyễn Trãi,424,38
8093,30188,Trần Ngọc Quế,424,38
8094,30189,Trần Hưng Đạo,424,38
8095,30190,Nguyễn Khuyến,424,38
8096,30191,Trần Đại Nghĩa,424,38
8097,30192,Nguyễn Thị Minh Khai,424,38
8098,30193,Ung Văn Khiêm,424,38
8099,30194,Trần Bình Trọng,424,38
8100,30195,Trần Văn Hoài,424,38
8101,30196,Trần Quang Khải,424,38
8102,30197,Võ Trường Toản,424,38
8103,30198,Vòng Xoay Bờ Hồ,424,38
8104,30199,Võ Thị Sáu,424,38
8105,30200,Trương Định,424,38
8106,30201,Trần Việt Châu,424,38
8107,30202,Trần Quang Diệu,424,38
8108,30203,Đại Học Cần Thơ,424,38
8109,30204,Võ Văn Tần,424,38
8110,30205,Trần Phú,424,38
8111,30206,Trần Bạch Đằng,424,38
8112,30207,Xô Viết Nghệ Tĩnh,424,38
8113,30208,Bến Xe Khách Cần Thơ,424,38
8114,30209,Sân Vận Động Cần Thơ,424,38
8115,30210,Quốc Lộ 91B,424,38
8116,30211,Bệnh Viện Nhi Đồng Cần Thơ,424,38
8117,30212,Sân bay Cần Thơ - Phi Trường 31,424,38
8118,30213,Vòng Xoay Công Viên Nước Cần Thơ,424,38
8119,30214,Trần Văn Giàu,424,38
8120,30216,Toà Giám Mục,424,38
8121,30217,Sở Giáo Dục Đào tạo Cần Thơ,424,38
8122,30218,Cồn Khương,424,38
8123,30219,Võ Văn Kiệt,424,38
8124,30220,Bùi Hữu Nghĩa,64,38
8125,30221,Bến Ninh Kiều,424,38
8126,30222,Nhà Thờ Chánh Toà Cần Thơ,424,38
8127,30223,Cách Mạng,64,38
8128,30224,Bệnh Viện Đa Khoa Trung Ương Cần Thơ,424,38
8129,30225,Lê Hồng Phong,64,38
8130,30226,Trần Văn Khéo,424,38
8131,30227,Cách Mạng Tháng 8,64,38
8132,30228,Nguyễn Truyền Thanh,64,38
8133,30229,Bảo Tàng Cần Thơ,424,38
8134,30230,Trần Quang Diệu,64,38
8135,30231,Sân Bay Cần Thơ,64,38
8136,30232,Nguyễn Chí Thanh,64,38
8137,30233,Võ Văn Kiệt,64,38
8138,30234,Nguyễn Đệ,64,38
8139,30235,Cầu Bình Thuỷ,64,38
8140,30236,Nguyễn Thông,64,38
8141,30237,Nguyễn Văn Cừ,64,38
8142,30238,Đại Học Tại Chức Cần Thơ,64,38
8143,30239,Ngô Quyền,424,38
8144,30240,Số 3,78,38
8145,30241,Hàm Nghi,78,38
8146,30243,Số 10,78,38
8147,30244,KV1,78,38
8148,30245,Vành Đai Phi Trường,64,38
8149,30246,Cái Sơn,78,38
8150,30247,Đại Học Cần Thơ - Khu 3,424,38
8151,30248,Lê Bình,78,38
8152,30249,Lộ Hậu Thạnh Mỹ,78,38
8153,30250,Hàng Xoài,78,38
8154,30251,B16,78,38
8155,30252,Lý Thường Kiệt,78,38
8156,30254,Nam Sông Hậu,78,38
8157,30255,Tỉnh lộ 923,78,38
8158,30256,Quốc Lộ 1A,78,38
8159,30257,BigC Cần Thơ,78,38
8160,30258,Cách Mạng Tháng 8,430,38
8161,30259,Bến Phà Xóm Chài,78,38
8162,30260,KDC Hưng Phú,78,38
8163,30261,Trần Hưng Đạo,78,38
8164,30262,Trần Hưng Đạo,430,38
8165,30263,Quốc Lộ 61B,78,38
8166,30264,Huỳnh Thị Giang,430,38
8167,30265,Tượng Đài Châu Văn Liêm,430,38
8168,30266,Bệnh Viện Hoàn Mỹ Cần Thơ,78,38
8169,30267,Quang Trung,78,38
8170,30268,Cầu Cái Da,78,38
8171,30269,Tân Lợi 1,593,38
8172,30271,Võ Nguyên Giáp,78,38
8173,30272,Tỉnh Lộ 921,593,38
8174,30274,Quang Trung,64,38
8175,30275,Lộ Vòng Cung,435,38
8176,30276,Lộ Vòng Cung,78,38
8177,30277,Cầu Rạch Chiếc,78,38
8178,30278,Quốc Lộ 91,593,38
8179,30279,Quốc lộ 80,677,38
8180,30280,Chu Văn An,472,13
8181,30281,Hai Bà Trưng,472,13
8182,30282,Lê Ngưng,472,13
8183,30283,Hùng Vương,472,13
8184,30284,Lê Trung Đình,472,13
8185,30285,Ngã Ba Lộ Tẻ,677,38
8186,30286,Lê Văn Sỹ,472,13
8187,30287,3 tháng 2,136,38
8188,30288,Ấp Thới Hòa,136,38
8189,30289,Lê Lợi,472,13
8190,30290,Nam Thành Cổ,472,13
8191,30291,Lê Thánh Tôn,472,13
8192,30292,Cầu Nhị Kiều,424,38
8193,30293,Tỉnh lộ 923,435,38
8194,30294,Cách Mạng Tháng Tám,472,13
8195,30295,Nghĩa Chánh,472,13
8196,30296,Lê Khiết,472,13
8197,30297,Nguyễn Chánh,472,13
8198,30298,Bà Triệu,472,13
8199,30299,Nguyễn Du,472,13
8200,30300,Nguyễn Thông,472,13
8201,30301,Nguyễn Bá Loan,472,13
8202,30302,Phạm Văn Đồng,472,13
8203,30303,Nguyễn Trãi,472,13
8204,30304,Nguyễn Nghiêm,472,13
8205,30305,Nguyễn Thụy,472,13
8206,30306,Phan Bội Châu,472,13
8207,30307,Phan Chu Trinh,472,13
8208,30308,Phan Đình Phùng,472,13
8209,30309,Nguyễn Đình Chiểu,472,13
8210,30310,Nguyễn Năng Lự,472,13
8211,30311,Quang Trung,472,13
8212,30312,Nguyễn Tự Tân,472,13
8213,30313,Nguyễn Chí Thanh,472,13
8214,30314,Trà Khúc,472,13
8215,30315,Tôn Đức Thắng,472,13
8216,30316,Trà Bồng Khởi Nghĩa,472,13
8217,30317,Phạm Xuân Hòa,472,13
8218,30318,Sông Hậu,424,38
8219,30319,Trương Quang Trọng,472,13
8220,30320,Nguyễn Công Phương,472,13
8221,30321,Bưu Điện Quảng Ngãi,472,13
8222,30322,Phan Đăng Lưu,472,13
8223,30323,Ngô Quyền,472,13
8224,30324,Bệnh viện Đa khoa Quảng Ngãi,472,13
8225,30325,Trương Quang Giao,472,13
8226,30326,Võ Thị Sáu,472,13
8227,30327,Phan Bội Châu,424,38
8228,30328,Chợ Quảng Ngãi,472,13
8229,30329,Bến xe Quảng Ngãi,472,13
8230,30330,Trần Quang Diệu,472,13
8231,30331,Đài PTTH Quảng Ngãi,472,13
8232,30332,Cầu Trà Khúc,472,13
8233,30333,Công viên Ba Tơ,472,13
8234,30334,Thành cổ Quảng Ngãi,472,13
8235,30335,Trần Hưng Đạo,472,13
8236,30336,Trương Định,472,13
8237,30337,Chợ Nghĩa Lộ,472,13
8238,30338,Tuyen A,60,13
8239,30339,Sân bay Quảng Ngãi,472,13
8240,30340,Thị Trấn Châu Ổ,60,13
